Timestamp;TSP [ug/m3];PM10 [ug/m3];PM4 [ug/m3];PM2,5 [ug/m3];PM1 [ug/m3];PMcoarse [ug/m3];Inhalable [ug/m3];Thoracic [ug/m3];Respirable [ug/m3];pm10-IAQ [ug/m3];pm2,5-IAQ [ug/m3];pm1-IAQ [ug/m3]
12/1/2023 04:22:23;32;20;11;6;4;13;28;22;9;21;5;3
12/1/2023 04:23:23;19;16;11;7;4;9;18;16;9;16;5;3
12/1/2023 04:24:23;54;18;12;7;4;10;33;18;10;17;5;3
12/1/2023 04:25:23;37;18;12;7;4;11;28;19;10;18;6;3
12/1/2023 04:26:23;29;19;11;7;4;12;24;20;9;19;5;3
12/1/2023 04:27:23;87;23;14;8;4;14;49;25;12;23;6;3
12/1/2023 04:28:23;32;21;13;7;4;13;28;23;11;22;6;3
12/1/2023 04:29:23;72;19;12;7;4;12;39;19;10;19;5;4
12/1/2023 04:30:23;33;20;12;7;4;12;27;21;10;21;6;3
12/1/2023 04:31:23;28;22;14;8;5;14;24;22;11;22;6;4
12/1/2023 04:32:23;45;27;17;9;5;18;36;28;14;27;7;4
12/1/2023 04:33:23;39;26;16;9;4;17;33;27;14;26;7;3
12/1/2023 04:34:23;35;24;14;8;4;16;31;26;12;26;6;3
12/1/2023 04:35:23;40;23;16;8;4;15;32;24;13;23;6;3
12/1/2023 04:36:23;52;24;15;8;4;15;38;27;13;25;6;3
12/1/2023 04:37:23;43;21;13;7;4;13;32;22;11;21;5;3
12/1/2023 04:38:23;29;23;14;8;4;15;27;24;12;25;6;3
12/1/2023 04:39:23;26;20;12;7;4;13;24;21;10;22;5;3
12/1/2023 04:40:23;37;21;12;7;4;14;31;24;10;23;6;3
12/1/2023 04:41:23;54;26;15;8;4;18;90;29;12;27;6;3
12/1/2023 04:42:23;87;29;17;8;4;21;54;32;14;32;7;3
12/1/2023 04:43:23;31;24;14;8;4;16;29;26;12;26;6;3
12/1/2023 04:44:23;40;22;12;7;4;15;33;25;11;24;5;3
12/1/2023 04:45:23;34;22;14;8;4;14;29;23;11;23;6;3
12/1/2023 04:46:23;32;24;14;8;4;16;77;24;12;24;6;3
12/1/2023 04:47:23;171;22;15;8;4;14;74;25;12;22;6;3
12/1/2023 04:48:23;26;21;13;7;4;14;24;22;11;22;5;3
12/1/2023 04:49:23;23;20;13;7;4;12;21;20;11;20;6;3
12/1/2023 04:50:23;39;23;15;8;5;15;31;24;12;23;6;4
12/1/2023 04:51:23;29;21;13;8;4;12;25;21;11;20;6;3
12/1/2023 04:52:23;40;27;17;9;5;18;34;28;14;27;7;4
12/1/2023 04:53:23;52;32;20;11;5;21;42;34;17;32;8;4
12/1/2023 04:54:23;48;36;21;11;6;24;43;37;17;37;8;4
12/1/2023 04:55:23;89;24;15;8;5;15;102;27;12;25;7;4
12/1/2023 04:56:23;147;30;19;10;6;19;81;35;16;31;8;5
12/1/2023 04:57:23;102;23;15;8;4;15;53;23;12;23;6;3
12/1/2023 04:58:23;55;24;15;8;4;15;39;26;12;24;6;3
12/1/2023 04:59:23;168;38;23;12;5;26;84;42;19;39;9;4
12/1/2023 05:00:23;42;34;21;10;5;23;38;34;17;35;8;4
12/1/2023 05:01:23;39;29;16;9;5;19;35;30;13;31;7;4
12/1/2023 05:02:23;45;36;24;12;5;23;39;34;19;34;9;4
12/1/2023 05:03:23;102;28;16;9;5;19;61;32;14;30;7;4
12/1/2023 05:04:23;68;21;13;8;4;13;44;25;11;22;6;3
12/1/2023 05:05:23;59;21;13;8;4;13;38;23;11;22;6;3
12/1/2023 05:06:23;33;23;15;8;4;15;27;23;12;23;6;3
12/1/2023 05:07:23;28;22;14;8;4;13;24;22;11;22;6;3
12/1/2023 05:08:23;32;22;15;8;4;14;27;23;12;22;6;3
12/1/2023 05:09:23;44;22;15;8;4;14;32;23;12;21;7;3
12/1/2023 05:10:23;44;28;18;10;4;18;37;29;15;28;7;3
12/1/2023 05:11:23;150;38;21;10;4;28;76;41;18;41;8;4
12/1/2023 05:12:23;1761;82;60;27;5;55;1419;113;47;75;20;4
12/1/2023 05:13:23;2549;196;112;43;5;153;1487;283;90;205;32;4
12/1/2023 05:14:23;298;52;25;11;4;41;154;66;22;59;9;3
12/1/2023 05:15:23;140;54;24;10;4;43;104;67;21;62;8;3
12/1/2023 05:16:23;1034;83;31;12;4;71;804;135;28;102;9;3
12/1/2023 05:17:23;112;40;20;8;3;31;78;48;18;44;6;2
12/1/2023 05:18:23;92;39;20;8;3;30;69;46;17;42;6;2
12/1/2023 05:19:23;70;32;16;7;2;25;55;38;13;35;5;2
12/1/2023 05:20:23;55;20;13;6;2;13;37;22;11;19;5;2
12/1/2023 05:21:23;42;25;15;6;2;19;35;28;12;26;5;2
12/1/2023 05:22:23;110;46;25;10;2;36;79;52;21;50;7;2
12/1/2023 05:23:23;71;25;15;7;2;18;46;28;13;25;5;2
12/1/2023 05:24:23;20;17;12;6;2;11;17;16;9;16;4;1
12/1/2023 05:25:23;22;12;8;4;2;7;16;12;7;11;3;1
12/1/2023 05:26:23;18;13;8;4;2;8;16;13;7;13;3;1
12/1/2023 05:27:23;45;11;7;4;2;7;27;13;6;11;3;1
12/1/2023 05:28:23;20;8;5;3;1;4;15;9;4;8;2;1
12/1/2023 05:29:23;6;6;5;3;1;3;5;5;4;5;2;1
12/1/2023 05:30:23;21;11;7;3;1;8;16;12;6;11;3;1
12/1/2023 05:31:23;65;48;25;10;2;38;59;51;21;52;7;2
12/1/2023 05:32:23;82;40;20;8;2;31;66;47;17;43;6;2
12/1/2023 05:33:23;62;29;16;7;2;22;47;32;13;31;5;2
12/1/2023 05:34:23;23;18;11;5;2;12;21;18;9;19;4;1
12/1/2023 05:35:23;28;12;8;4;1;8;21;14;6;12;3;1
12/1/2023 05:36:23;8;7;5;3;1;3;7;6;4;6;2;1
12/1/2023 05:37:23;8;6;4;3;1;3;6;5;3;5;2;1
12/1/2023 05:38:23;21;5;4;2;1;2;14;7;3;4;2;1
12/1/2023 05:39:23;14;6;4;2;1;3;9;6;3;5;2;1
12/1/2023 05:40:23;10;6;4;2;1;3;8;6;3;5;2;1
12/1/2023 05:41:23;12;5;4;2;1;2;8;5;3;4;2;1
12/1/2023 05:42:23;15;5;4;2;1;2;10;6;3;4;2;1
12/1/2023 05:43:23;5;4;3;2;1;2;4;4;2;4;1;1
12/1/2023 05:44:23;7;5;4;2;1;2;5;4;3;4;2;1
12/1/2023 05:45:23;75;7;4;2;1;4;133;9;3;7;2;1
12/1/2023 05:46:23;1000;164;65;22;7;142;854;237;59;195;17;5
12/1/2023 05:47:23;1010;166;72;25;7;140;691;227;64;193;19;6
12/1/2023 05:48:23;464;156;67;25;8;131;331;201;59;183;19;6
12/1/2023 05:49:23;684;147;65;23;8;124;369;181;57;169;17;6
12/1/2023 05:50:23;388;145;66;25;7;119;281;179;58;166;19;6
12/1/2023 05:51:23;406;158;71;25;8;132;308;202;62;182;19;7
12/1/2023 05:52:23;726;230;104;37;10;192;485;289;91;265;28;8
12/1/2023 05:53:23;1191;283;130;45;13;237;707;353;115;323;35;10
12/1/2023 05:54:23;1222;267;124;42;13;224;751;341;110;303;32;10
12/1/2023 05:55:23;972;298;131;45;13;253;737;380;118;347;34;10
12/1/2023 05:56:23;830;316;145;51;13;264;662;397;128;362;39;10
12/1/2023 05:57:23;1157;323;138;46;13;277;787;416;124;379;35;10
12/1/2023 05:58:23;1275;333;134;44;13;289;806;441;121;397;34;10
12/1/2023 05:59:23;1119;319;132;43;13;276;779;412;119;378;33;10
12/1/2023 06:00:23;2720;582;228;73;20;509;1833;800;206;697;56;16
12/1/2023 06:01:23;3418;662;264;83;23;578;2170;911;239;791;64;18
12/1/2023 06:02:23;2941;678;272;88;24;590;1841;910;247;810;67;19
12/1/2023 06:03:23;2495;513;213;73;22;439;1556;696;191;607;56;18
12/1/2023 06:04:23;1526;362;153;54;19;308;1057;489;138;426;41;15
12/1/2023 06:05:23;1570;377;171;73;37;304;1096;513;151;437;57;29
12/1/2023 06:06:23;1372;301;148;65;31;236;805;384;129;338;50;25
12/1/2023 06:07:23;571;194;84;32;13;161;410;252;75;227;25;10
12/1/2023 06:08:23;752;200;94;35;9;165;458;246;83;228;26;7
12/1/2023 06:09:23;695;172;76;27;8;144;436;223;67;200;21;6
12/1/2023 06:10:23;826;158;69;22;7;135;541;220;62;183;17;6
12/1/2023 06:11:23;683;165;74;26;7;139;426;216;66;190;20;6
12/1/2023 06:12:23;1190;209;91;31;9;177;728;289;82;245;24;7
12/1/2023 06:13:23;719;197;88;34;13;162;465;252;78;226;26;10
12/1/2023 06:14:23;869;204;92;32;9;172;572;265;81;235;24;7
12/1/2023 06:15:23;632;208;98;35;8;172;431;257;85;236;27;7
12/1/2023 06:16:23;548;180;77;27;8;152;387;234;69;211;20;6
12/1/2023 06:17:23;370;128;59;22;7;106;311;161;52;146;17;5
12/1/2023 06:18:23;243;94;48;19;5;75;170;109;41;103;14;4
12/1/2023 06:19:23;135;69;38;15;5;54;104;76;32;73;11;4
12/1/2023 06:20:23;154;53;30;13;4;40;101;61;25;56;10;3
12/1/2023 06:21:23;53;37;22;10;4;26;46;38;18;37;8;3
12/1/2023 06:22:23;110;35;20;9;3;26;68;39;17;37;7;3
12/1/2023 06:23:23;69;27;16;8;4;18;49;31;13;27;6;3
12/1/2023 06:24:23;51;25;17;9;4;15;36;25;14;23;7;3
12/1/2023 06:25:23;63;18;12;7;3;10;38;20;10;17;5;3
12/1/2023 06:26:23;24;21;16;9;4;12;20;19;13;19;7;3
12/1/2023 06:27:23;29;18;14;9;4;9;22;18;11;16;7;3
12/1/2023 06:28:23;24;21;15;9;5;12;21;20;12;20;7;4
12/1/2023 06:29:23;36;21;16;10;5;10;26;20;12;18;7;4
12/1/2023 06:30:23;76;24;17;10;5;14;45;25;14;23;8;4
12/1/2023 06:31:23;46;29;20;10;4;18;37;29;16;27;8;3
12/1/2023 06:32:23;26;21;16;9;4;12;22;20;13;19;7;3
12/1/2023 06:33:23;21;14;10;6;3;8;18;15;8;14;5;3
12/1/2023 06:34:23;22;17;11;6;3;11;20;17;9;17;4;2
12/1/2023 06:35:23;12;11;9;5;3;5;10;10;7;10;4;2
12/1/2023 06:36:23;31;17;12;7;3;9;23;17;10;16;5;2
12/1/2023 06:37:23;160;22;15;8;3;14;78;25;12;21;6;2
12/1/2023 06:38:23;35;18;9;5;3;12;28;21;8;20;4;2
12/1/2023 06:39:23;901;46;22;10;3;35;398;78;18;52;8;3
12/1/2023 06:40:23;303;34;18;9;5;24;153;48;16;37;7;4
12/1/2023 06:41:23;451;43;21;9;4;34;263;64;18;48;7;3
12/1/2023 06:42:23;247;44;22;10;5;34;124;53;18;49;7;4
12/1/2023 06:43:23;131;39;23;11;5;28;81;45;20;41;8;4
12/1/2023 06:44:23;97;49;27;12;5;37;75;54;23;52;9;4
12/1/2023 06:45:23;179;79;42;19;9;59;136;93;36;86;15;7
12/1/2023 06:46:23;291;77;42;19;8;58;173;89;36;84;14;6
12/1/2023 06:47:23;143;73;44;20;10;52;109;79;37;75;16;8
12/1/2023 06:48:23;155;70;39;17;7;52;115;79;33;74;13;6
12/1/2023 06:49:23;165;69;42;18;7;51;113;73;35;70;14;5
12/1/2023 06:50:23;298;70;37;17;8;53;164;83;32;77;13;6
12/1/2023 06:51:23;302;65;34;16;7;49;178;83;30;71;12;6
12/1/2023 06:52:23;214;61;36;17;8;43;129;68;31;63;13;7
12/1/2023 06:53:23;270;74;43;19;8;54;150;80;35;76;15;6
12/1/2023 06:54:23;174;74;40;18;7;56;129;87;35;80;14;6
12/1/2023 06:55:23;353;77;39;18;8;59;195;94;34;85;14;6
12/1/2023 06:56:23;349;82;45;19;7;63;197;100;39;88;15;6
12/1/2023 06:57:23;198;85;43;18;7;66;148;100;37;94;14;6
12/1/2023 06:58:23;188;80;44;20;8;59;181;88;37;84;15;6
12/1/2023 06:59:23;263;74;39;17;7;56;162;86;34;81;13;6
12/1/2023 07:00:23;209;86;46;20;8;65;149;98;39;92;15;6
12/1/2023 07:01:23;333;85;43;20;8;65;204;105;37;95;15;7
12/1/2023 07:02:23;291;75;44;20;8;55;169;85;37;79;15;6
12/1/2023 07:03:23;259;74;40;18;8;56;151;85;35;79;13;6
12/1/2023 07:04:23;295;89;49;21;9;67;185;103;41;94;16;7
12/1/2023 07:05:23;307;90;52;26;14;63;179;101;44;95;21;11
12/1/2023 07:06:23;433;90;47;20;9;69;236;110;40;98;15;7
12/1/2023 07:07:23;250;86;47;20;8;65;153;95;40;92;16;6
12/1/2023 07:08:23;398;90;47;21;8;69;270;108;40;98;16;6
12/1/2023 07:09:23;310;97;54;23;8;74;196;111;45;102;17;6
12/1/2023 07:10:23;558;98;49;20;8;78;384;122;42;110;16;6
12/1/2023 07:11:23;241;91;49;21;7;70;168;106;41;98;16;6
12/1/2023 07:12:23;229;97;51;21;7;76;168;112;43;104;16;6
12/1/2023 07:13:23;189;97;52;22;7;75;201;112;44;105;17;6
12/1/2023 07:14:23;441;100;56;24;7;76;285;118;48;105;18;6
12/1/2023 07:15:23;273;112;59;23;7;89;200;133;50;122;18;6
12/1/2023 07:16:23;269;100;51;21;7;78;174;113;44;110;16;5
12/1/2023 07:17:23;345;95;52;21;7;73;214;113;44;101;16;5
12/1/2023 07:18:23;259;99;50;21;7;77;181;116;43;109;16;6
12/1/2023 07:19:23;148;74;39;17;7;57;117;84;33;81;13;5
12/1/2023 07:20:23;310;84;42;18;6;65;198;104;36;93;14;5
12/1/2023 07:21:23;257;76;40;18;7;58;150;85;34;82;14;5
12/1/2023 07:22:23;468;81;39;16;6;64;245;101;34;92;12;5
12/1/2023 07:23:23;180;79;42;18;7;61;183;92;36;86;13;5
12/1/2023 07:24:23;304;94;51;21;6;73;184;108;43;102;16;5
12/1/2023 07:25:23;146;76;41;17;6;59;118;88;35;82;13;5
12/1/2023 07:26:23;283;66;35;16;7;50;154;77;30;71;12;5
12/1/2023 07:27:23;93;56;33;15;5;41;124;60;28;58;11;4
12/1/2023 07:28:23;359;66;35;15;5;51;187;81;30;71;11;4
12/1/2023 07:29:23;234;67;37;16;5;50;147;79;31;70;12;4
12/1/2023 07:30:23;69;43;24;11;5;31;58;46;20;45;8;4
12/1/2023 07:31:23;138;47;25;11;5;35;93;55;21;50;9;4
12/1/2023 07:32:23;119;41;23;10;4;31;81;48;20;43;8;3
12/1/2023 07:33:23;341;42;21;10;4;32;165;58;18;47;7;3
12/1/2023 07:34:23;201;35;20;10;4;25;145;40;17;38;8;3
12/1/2023 07:35:23;204;39;19;9;4;30;162;48;16;44;7;3
12/1/2023 07:36:23;77;42;23;10;4;31;63;48;20;44;8;3
12/1/2023 07:37:23;134;48;25;11;4;37;93;57;21;53;9;3
12/1/2023 07:38:23;73;44;25;11;5;33;62;50;21;47;9;4
12/1/2023 07:39:23;325;62;33;13;5;48;163;70;28;67;10;4
12/1/2023 07:40:23;782;69;33;14;5;55;417;87;29;77;10;4
12/1/2023 07:41:23;234;81;43;18;5;62;207;95;37;87;13;4
12/1/2023 07:42:23;268;77;43;16;5;60;167;90;37;82;12;4
12/1/2023 07:43:23;493;102;48;18;5;84;262;124;42;115;13;4
12/1/2023 07:44:23;245;121;64;25;6;96;193;139;54;132;19;5
12/1/2023 07:45:23;369;111;57;22;7;88;226;131;50;122;17;5
12/1/2023 07:46:23;309;109;61;24;6;85;302;124;52;115;18;5
12/1/2023 07:47:23;166;100;56;22;6;77;139;110;48;105;17;5
12/1/2023 07:48:23;306;94;47;19;6;75;250;115;41;104;14;4
12/1/2023 07:49:23;255;100;48;19;6;80;231;118;42;112;14;5
12/1/2023 07:50:23;461;113;57;21;6;92;374;138;50;126;16;5
12/1/2023 07:51:23;294;84;44;18;6;66;192;106;38;92;14;5
12/1/2023 07:52:23;435;84;44;18;6;66;221;99;37;92;14;5
12/1/2023 07:53:23;127;75;45;18;6;57;104;82;38;77;14;4
12/1/2023 07:54:23;221;69;40;17;6;51;142;80;33;72;13;5
12/1/2023 07:55:23;126;69;37;16;6;53;101;76;31;74;12;5
12/1/2023 07:56:23;118;65;34;14;5;50;98;74;29;71;11;4
12/1/2023 07:57:23;258;69;36;15;6;53;145;78;31;74;12;5
12/1/2023 07:58:23;130;65;34;14;5;50;101;73;30;70;11;4
12/1/2023 07:59:23;213;51;29;12;5;38;160;57;24;53;9;4
12/1/2023 08:00:23;288;62;29;12;4;50;171;82;25;70;9;3
12/1/2023 08:01:23;350;49;25;11;4;38;219;61;21;54;8;3
12/1/2023 08:02:23;107;42;24;11;4;31;74;47;20;44;8;3
12/1/2023 08:03:23;181;38;18;8;4;30;104;49;16;44;6;3
12/1/2023 08:04:23;230;43;23;10;4;33;118;53;20;47;8;3
12/1/2023 08:05:23;168;36;19;9;4;26;95;44;17;39;7;3
12/1/2023 08:06:23;288;38;20;9;4;28;181;45;17;42;7;3
12/1/2023 08:07:23;106;38;19;9;4;29;78;49;17;42;7;4
12/1/2023 08:08:23;58;34;18;8;4;25;49;39;15;37;6;3
12/1/2023 08:09:23;119;37;20;9;4;28;74;41;17;40;7;3
12/1/2023 08:10:23;304;47;23;10;4;36;151;58;20;53;8;3
12/1/2023 08:11:23;95;50;27;12;5;37;75;55;23;53;9;4
12/1/2023 08:12:23;81;41;23;11;5;30;113;47;19;44;8;4
12/1/2023 08:13:23;129;40;23;11;4;29;78;43;19;41;8;4
12/1/2023 08:14:23;125;48;24;11;5;37;92;59;21;54;8;4
12/1/2023 08:15:23;189;52;31;14;6;37;111;56;26;52;11;5
12/1/2023 08:16:23;225;73;37;16;6;57;147;85;32;81;12;5
12/1/2023 08:17:23;197;71;41;18;5;53;180;81;34;74;13;4
12/1/2023 08:18:23;140;80;40;15;5;64;118;91;34;88;12;4
12/1/2023 08:19:23;198;87;44;17;5;69;149;102;38;96;13;4
12/1/2023 08:20:23;349;79;38;15;5;64;192;95;33;89;11;4
12/1/2023 08:21:23;188;87;46;18;6;68;140;97;39;94;14;4
12/1/2023 08:22:23;566;136;63;22;6;113;333;169;55;154;17;5
12/1/2023 08:23:23;421;69;37;16;5;52;188;77;31;75;12;4
12/1/2023 08:24:23;80;45;25;11;5;33;66;50;21;47;9;4
12/1/2023 08:25:23;122;45;23;10;4;34;85;53;20;49;8;3
12/1/2023 08:26:23;128;62;34;15;5;47;100;72;28;66;11;4
12/1/2023 08:27:23;55;43;23;10;4;32;52;45;20;47;8;3
12/1/2023 08:28:23;124;46;25;11;4;34;87;54;21;49;9;3
12/1/2023 08:29:23;303;104;46;17;5;87;266;134;41;120;13;4
12/1/2023 08:30:23;218;53;25;10;4;42;118;62;22;61;8;3
12/1/2023 08:31:23;145;31;19;9;4;22;79;34;16;31;7;3
12/1/2023 08:32:23;286;32;18;8;4;24;130;41;16;36;6;3
12/1/2023 08:33:23;343;73;41;21;11;52;182;84;35;79;16;9
12/1/2023 08:34:23;134;42;23;12;6;29;88;50;20;44;9;5
12/1/2023 08:35:23;79;42;21;9;4;32;65;49;18;47;7;3
12/1/2023 08:36:23;179;59;35;21;13;38;164;67;30;62;16;11
12/1/2023 08:37:23;61;35;20;11;6;24;51;39;16;38;8;5
12/1/2023 08:38:23;159;33;16;9;4;24;88;39;14;37;7;3
12/1/2023 08:39:23;132;30;15;8;4;22;127;38;13;34;6;3
12/1/2023 08:40:23;90;25;14;7;4;18;56;29;12;27;5;3
12/1/2023 08:41:23;56;34;17;8;4;25;98;39;15;38;6;3
12/1/2023 08:42:23;87;24;14;7;4;17;51;26;12;26;5;3
12/1/2023 08:43:23;299;37;18;8;4;28;132;46;16;42;6;3
12/1/2023 08:44:23;97;44;23;10;4;34;125;54;19;48;7;3
12/1/2023 08:45:23;136;53;25;10;5;42;100;65;22;59;8;4
12/1/2023 08:46:23;105;39;20;9;5;29;76;48;17;43;7;4
12/1/2023 08:47:23;169;41;21;10;5;31;89;47;18;45;8;4
12/1/2023 08:48:23;41;33;20;9;4;24;38;34;17;35;7;3
12/1/2023 08:49:23;64;39;19;8;4;30;56;44;16;43;6;3
12/1/2023 08:50:23;209;60;27;11;4;49;135;74;23;69;8;3
12/1/2023 08:51:23;157;44;24;11;5;33;146;53;20;49;8;4
12/1/2023 08:52:23;61;37;23;14;9;23;51;41;19;39;11;8
12/1/2023 08:53:23;90;41;26;16;11;25;64;44;21;42;13;9
12/1/2023 08:54:23;80;36;21;12;7;24;61;42;18;39;9;6
12/1/2023 08:55:23;60;37;20;11;6;26;51;41;17;39;8;5
12/1/2023 08:56:23;74;31;17;8;4;22;56;38;14;33;6;3
12/1/2023 08:57:23;93;56;28;14;7;42;80;64;25;62;10;5
12/1/2023 08:58:23;181;38;20;10;5;28;93;45;17;43;8;4
12/1/2023 08:59:23;52;36;19;9;5;26;48;40;17;40;7;4
12/1/2023 09:00:23;89;52;32;18;12;33;170;57;27;54;15;10
12/1/2023 09:01:23;163;56;34;18;10;38;103;61;29;58;14;8
12/1/2023 09:02:23;155;56;25;10;5;45;107;67;22;65;8;4
12/1/2023 09:03:23;125;55;33;15;6;40;88;59;28;56;11;5
12/1/2023 09:04:23;188;60;30;16;10;44;219;71;26;68;12;8
12/1/2023 09:05:23;87;54;32;17;10;36;74;59;27;57;13;8
12/1/2023 09:06:23;95;38;23;11;5;26;68;44;19;39;8;4
12/1/2023 09:07:23;98;42;21;9;4;32;75;51;18;47;7;3
12/1/2023 09:08:23;78;35;18;9;4;26;62;44;16;39;7;3
12/1/2023 09:09:23;91;38;19;9;4;28;68;45;17;41;7;3
12/1/2023 09:10:23;60;40;20;9;4;31;54;45;17;45;7;3
12/1/2023 09:11:23;55;38;19;8;4;30;51;44;17;44;6;3
12/1/2023 09:12:23;99;35;18;8;4;27;64;40;15;40;6;3
12/1/2023 09:13:23;49;34;18;9;5;24;44;37;16;37;7;4
12/1/2023 09:14:23;99;39;20;9;4;29;120;46;17;43;7;3
12/1/2023 09:15:23;41;32;17;8;4;23;38;33;15;34;6;3
12/1/2023 09:16:23;136;32;18;9;4;23;82;41;16;34;7;3
12/1/2023 09:17:23;83;37;18;9;4;28;65;45;15;42;7;3
12/1/2023 09:18:23;114;38;21;10;4;28;73;44;18;42;8;3
12/1/2023 09:19:23;99;38;18;9;4;29;71;46;16;44;7;3
12/1/2023 09:20:23;154;41;22;10;5;31;95;50;19;46;8;4
12/1/2023 09:21:23;118;39;20;9;4;29;78;45;17;42;7;3
12/1/2023 09:22:23;207;41;19;9;4;32;109;52;17;48;7;3
12/1/2023 09:23:23;85;46;23;10;4;35;70;52;20;50;8;4
12/1/2023 09:24:23;133;44;20;9;5;34;87;52;18;50;7;4
12/1/2023 09:25:23;94;39;20;9;5;30;73;50;18;44;7;4
12/1/2023 09:26:23;92;47;22;9;4;37;76;56;19;54;7;3
12/1/2023 09:27:23;146;45;24;11;5;34;99;57;20;48;8;4
12/1/2023 09:28:23;295;37;19;9;5;27;227;46;16;41;7;4
12/1/2023 09:29:23;46;35;20;9;4;26;43;37;17;37;7;4
12/1/2023 09:30:23;58;42;23;11;5;31;53;45;19;45;8;4
12/1/2023 09:31:23;69;40;22;10;4;30;57;45;19;43;8;3
12/1/2023 09:32:23;203;34;19;9;4;24;96;38;16;36;7;3
12/1/2023 09:33:23;86;44;25;11;4;32;68;50;21;46;9;3
12/1/2023 09:34:23;97;41;20;9;4;32;74;50;17;46;7;3
12/1/2023 09:35:23;278;77;38;15;6;62;213;93;33;86;11;4
12/1/2023 09:36:23;203;65;34;17;10;48;181;77;29;72;13;8
12/1/2023 09:37:23;354;52;27;13;6;39;172;64;23;57;10;5
12/1/2023 09:38:23;163;35;17;9;5;25;83;42;15;39;7;4
12/1/2023 09:39:23;42;35;21;10;5;24;39;35;17;36;8;4
12/1/2023 09:40:23;64;39;21;9;4;29;56;45;18;42;7;4
12/1/2023 09:41:23;85;42;23;11;5;31;67;49;20;45;8;4
12/1/2023 09:42:23;73;34;20;10;4;24;55;38;17;35;7;3
12/1/2023 09:43:23;64;42;22;10;5;31;57;47;19;46;8;4
12/1/2023 09:44:23;85;35;18;9;4;25;65;43;15;38;7;3
12/1/2023 09:45:23;95;40;23;11;4;29;67;44;19;41;8;3
12/1/2023 09:46:23;172;30;17;8;4;22;128;33;15;32;6;3
12/1/2023 09:47:23;71;27;16;7;4;19;48;30;13;28;6;3
12/1/2023 09:48:23;101;34;15;7;4;26;121;44;13;39;5;3
12/1/2023 09:49:23;105;36;20;9;4;27;66;40;17;38;7;3
12/1/2023 09:50:23;47;32;17;8;4;24;90;35;14;35;6;3
12/1/2023 09:51:23;106;39;21;9;4;29;69;43;18;42;7;3
12/1/2023 09:52:23;86;35;19;9;4;26;62;40;16;38;7;3
12/1/2023 09:53:23;87;39;20;9;5;29;115;46;17;43;7;4
12/1/2023 09:54:23;122;42;22;10;5;31;86;51;19;46;8;4
12/1/2023 09:55:23;41;34;20;9;4;24;39;35;17;36;7;3
12/1/2023 09:56:23;127;41;21;10;4;31;80;46;17;44;7;3
12/1/2023 09:57:23;186;37;20;9;4;27;109;49;18;40;7;3
12/1/2023 09:58:23;36;27;16;8;4;19;33;29;13;29;6;3
12/1/2023 09:59:23;384;38;19;9;4;29;161;46;16;42;7;3
12/1/2023 10:00:23;72;37;21;10;4;27;56;41;18;39;8;3
12/1/2023 10:01:23;91;28;17;9;4;19;54;30;14;29;7;3
12/1/2023 10:02:23;107;31;17;8;4;23;66;35;14;34;6;3
12/1/2023 10:03:23;91;33;19;9;4;24;62;38;16;35;7;3
12/1/2023 10:04:23;46;30;19;9;4;20;39;32;16;31;7;3
12/1/2023 10:05:23;42;34;19;9;4;25;39;35;16;36;7;3
12/1/2023 10:06:23;66;35;20;10;4;25;51;38;17;37;7;3
12/1/2023 10:07:23;73;39;22;10;4;28;59;44;18;41;7;3
12/1/2023 10:08:23;57;30;17;9;4;21;44;32;14;31;7;3
12/1/2023 10:09:23;29;26;17;9;4;17;26;25;14;26;6;3
12/1/2023 10:10:23;66;27;16;8;4;18;44;28;13;27;6;3
12/1/2023 10:11:23;65;36;20;9;4;26;54;41;17;38;7;3
12/1/2023 10:12:23;83;49;23;10;4;38;73;57;20;56;7;3
12/1/2023 10:13:23;112;48;26;11;4;37;79;53;22;52;8;3
12/1/2023 10:14:23;78;45;27;11;4;33;110;48;22;46;9;3
12/1/2023 10:15:23;286;56;29;12;4;43;197;66;25;61;9;3
12/1/2023 10:16:23;80;57;30;13;6;43;73;62;26;63;10;5
12/1/2023 10:17:23;150;44;22;10;4;34;101;57;19;48;7;3
12/1/2023 10:18:23;110;57;35;15;4;42;84;61;28;57;11;3
12/1/2023 10:19:23;235;59;29;12;4;47;149;77;25;66;9;3
12/1/2023 10:20:23;83;41;22;10;4;31;66;48;19;45;8;3
12/1/2023 10:21:23;227;39;20;9;4;30;126;52;17;43;7;3
12/1/2023 10:22:23;226;47;24;10;4;36;118;55;20;52;8;3
12/1/2023 10:23:23;52;39;22;10;4;28;47;41;19;41;8;3
12/1/2023 10:24:23;129;39;22;11;5;28;80;44;19;41;8;4
12/1/2023 10:25:23;380;47;26;14;9;32;326;59;22;51;11;7
12/1/2023 10:26:23;436;51;24;11;4;40;315;74;20;58;8;3
12/1/2023 10:27:23;239;43;24;10;4;33;131;54;20;46;8;3
12/1/2023 10:28:23;74;38;17;8;4;30;61;45;15;43;6;3
12/1/2023 10:29:23;58;42;23;10;4;31;101;45;19;45;8;3
12/1/2023 10:30:23;56;33;18;8;4;25;45;35;15;36;6;3
12/1/2023 10:31:23;99;40;21;9;4;30;219;48;18;44;7;3
12/1/2023 10:32:23;80;44;23;10;4;34;66;50;20;48;8;3
12/1/2023 10:33:23;233;45;22;10;5;35;121;54;19;50;7;4
12/1/2023 10:34:23;121;41;23;10;4;31;82;49;19;44;7;3
