Timestamp;TSP [ug/m3];PM10 [ug/m3];PM4 [ug/m3];PM2,5 [ug/m3];PM1 [ug/m3];PMcoarse [ug/m3];Inhalable [ug/m3];Thoracic [ug/m3];Respirable [ug/m3];pm10-IAQ [ug/m3];pm2,5-IAQ [ug/m3];pm1-IAQ [ug/m3]
7/1/2023 13:10:28;231;43;15;8;3;35;145;67;15;56;6;3
7/1/2023 13:10:34;213;50;21;9;3;40;135;67;20;61;7;3
7/1/2023 13:10:40;83;40;28;12;3;28;62;45;23;37;9;2
7/1/2023 13:10:46;329;58;22;9;3;48;207;95;19;70;7;2
7/1/2023 13:10:52;42;33;16;8;3;25;40;35;13;37;6;2
7/1/2023 13:10:58;29;25;12;6;3;19;29;26;11;28;4;2
7/1/2023 13:11:04;30;27;15;7;3;20;30;28;13;30;5;2
7/1/2023 13:11:10;83;41;18;7;3;34;1040;51;16;49;6;3
7/1/2023 13:11:16;70;53;20;7;3;45;70;61;19;65;6;3
7/1/2023 13:11:22;36;36;26;10;3;26;31;31;21;31;8;2
7/1/2023 13:11:28;28;21;12;7;4;14;24;22;10;22;5;3
7/1/2023 13:11:34;39;36;19;7;3;29;39;37;17;39;5;2
7/1/2023 13:11:40;45;38;25;13;3;25;41;37;20;38;10;2
7/1/2023 13:11:46;35;32;17;7;3;25;35;33;15;35;5;2
7/1/2023 13:11:52;68;42;22;10;4;32;60;48;19;47;8;3
7/1/2023 13:11:58;141;48;24;10;3;37;107;68;21;54;8;3
7/1/2023 13:12:04;54;50;28;13;3;37;54;50;24;53;10;3
7/1/2023 13:12:10;376;50;28;12;3;38;193;65;24;53;9;2
7/1/2023 13:12:16;116;51;20;8;3;43;99;71;20;63;6;3
7/1/2023 13:12:22;563;51;23;9;3;41;248;58;19;58;7;3
7/1/2023 13:12:28;81;58;25;11;4;47;77;66;22;69;8;3
7/1/2023 13:12:34;56;43;20;8;4;34;54;47;18;48;6;3
7/1/2023 13:12:40;229;70;29;10;4;60;168;101;27;83;7;3
7/1/2023 13:12:46;461;51;26;9;3;41;240;77;23;56;7;3
7/1/2023 13:12:52;44;42;28;12;4;30;40;39;23;40;9;3
7/1/2023 13:12:58;162;64;23;7;3;56;124;80;21;77;5;2
7/1/2023 13:13:04;90;60;25;8;3;51;81;67;21;68;6;2
7/1/2023 13:13:10;98;68;32;12;4;56;90;76;27;77;9;3
7/1/2023 13:13:16;1136;83;35;12;3;70;414;96;31;96;9;3
7/1/2023 13:13:22;171;76;34;13;3;62;135;92;30;88;10;3
7/1/2023 13:13:28;176;69;34;12;3;57;130;84;29;75;9;2
7/1/2023 13:13:34;93;44;27;12;3;32;70;49;22;42;9;3
7/1/2023 13:13:40;150;61;33;12;3;48;110;71;28;65;9;3
7/1/2023 13:13:46;81;49;21;10;3;39;75;61;19;60;8;2
7/1/2023 13:13:52;83;40;24;10;3;30;66;47;20;41;7;2
7/1/2023 13:13:58;332;29;13;6;3;22;173;48;12;33;5;3
7/1/2023 13:14:04;44;38;16;8;3;30;46;42;15;46;6;2
7/1/2023 13:14:10;61;42;20;8;3;34;54;45;16;47;6;2
7/1/2023 13:14:16;93;42;14;6;3;36;79;56;13;53;4;2
7/1/2023 13:14:22;124;32;17;10;3;22;82;43;15;35;7;2
7/1/2023 13:14:28;59;46;25;11;2;34;55;48;21;50;8;2
7/1/2023 13:14:34;41;39;26;12;3;27;37;35;21;36;9;2
7/1/2023 13:14:40;65;56;31;12;3;44;63;58;27;60;9;2
7/1/2023 13:14:46;96;67;25;7;3;59;579;78;24;82;6;2
7/1/2023 13:14:52;411;87;34;14;4;73;235;105;28;104;11;3
7/1/2023 13:14:58;378;67;25;10;4;57;235;105;22;82;8;3
7/1/2023 13:15:04;237;68;41;16;4;52;148;78;33;69;12;3
7/1/2023 13:15:10;236;67;31;12;4;54;653;96;28;77;9;3
7/1/2023 13:15:16;111;79;38;15;4;63;101;85;32;88;12;3
7/1/2023 13:15:22;146;71;34;11;4;59;121;89;30;81;9;3
7/1/2023 13:15:28;376;110;42;14;3;95;265;153;39;135;11;3
7/1/2023 13:15:34;93;81;40;14;3;67;93;85;35;90;10;3
7/1/2023 13:15:40;68;65;45;19;4;45;58;56;35;58;14;3
7/1/2023 13:15:46;128;46;26;11;4;34;90;54;22;48;8;3
7/1/2023 13:15:52;89;61;31;12;4;49;80;68;27;67;9;3
7/1/2023 13:15:58;36;36;27;11;3;24;32;32;22;32;9;2
7/1/2023 13:16:04;1078;53;31;14;3;39;359;55;25;55;10;3
7/1/2023 13:16:10;155;48;21;7;3;40;117;72;19;56;6;2
7/1/2023 13:16:16;420;68;28;10;3;57;232;92;25;79;7;2
7/1/2023 13:16:22;1294;61;25;9;3;51;500;111;22;73;7;2
7/1/2023 13:16:28;60;57;35;14;3;42;58;55;29;58;11;3
7/1/2023 13:16:34;45;43;25;9;3;34;44;43;22;44;7;2
7/1/2023 13:16:40;746;50;18;6;3;43;343;78;18;62;5;2
7/1/2023 13:16:46;258;100;49;17;4;82;192;124;42;109;13;3
7/1/2023 13:16:52;181;125;75;33;4;92;155;129;61;127;24;3
7/1/2023 13:16:58;176;100;47;13;3;87;638;120;43;114;10;3
7/1/2023 13:17:04;1691;90;43;16;3;73;629;107;37;100;12;2
7/1/2023 13:17:10;360;152;104;44;5;108;727;155;83;144;33;4
7/1/2023 13:17:16;203;66;43;17;3;48;1113;86;36;64;13;2
7/1/2023 13:17:22;135;98;43;13;3;84;129;110;38;113;10;3
7/1/2023 13:17:28;458;87;46;17;4;70;261;114;41;95;13;3
7/1/2023 13:17:34;180;58;30;13;3;44;127;75;25;63;10;3
7/1/2023 13:17:40;106;77;37;13;3;64;100;86;32;87;10;2
7/1/2023 13:17:46;89;79;45;18;3;61;86;80;39;83;13;2
7/1/2023 13:17:52;55;53;35;14;4;39;51;50;29;51;11;3
7/1/2023 13:17:58;649;59;26;8;3;51;298;76;24;66;6;2
7/1/2023 13:18:04;525;23;12;6;3;17;214;30;11;27;5;2
7/1/2023 13:18:10;105;76;37;14;4;62;96;82;31;85;10;3
7/1/2023 13:18:16;350;58;28;11;4;47;180;65;24;62;8;3
7/1/2023 13:18:22;564;50;27;9;3;40;247;57;23;53;7;2
7/1/2023 13:18:28;388;67;31;12;3;55;215;89;29;80;9;2
7/1/2023 13:18:34;172;63;30;13;3;50;124;77;24;69;10;3
7/1/2023 13:18:40;396;73;29;11;3;62;703;90;25;86;8;2
7/1/2023 13:18:46;66;57;29;11;3;45;65;59;25;62;9;2
7/1/2023 13:18:52;529;32;20;8;3;23;218;36;18;34;6;2
7/1/2023 13:18:58;207;50;24;9;4;41;127;62;22;56;7;3
7/1/2023 13:19:04;54;41;25;11;3;30;47;41;20;42;8;3
7/1/2023 13:19:10;1077;52;28;12;3;40;360;54;23;55;9;3
7/1/2023 13:19:16;89;56;27;12;3;44;79;64;23;63;9;3
7/1/2023 13:19:22;1048;33;22;10;3;23;333;33;18;31;7;3
7/1/2023 13:19:28;41;38;24;10;3;28;39;37;20;39;7;2
7/1/2023 13:19:34;38;30;15;7;3;22;35;31;13;32;5;2
7/1/2023 13:19:40;148;26;18;8;3;18;93;42;15;26;6;3
7/1/2023 13:19:46;56;38;25;11;3;27;46;38;20;35;8;2
7/1/2023 13:19:52;1402;33;27;13;3;19;484;44;21;28;10;3
7/1/2023 13:19:58;34;30;16;7;3;22;33;30;13;32;6;2
7/1/2023 13:20:04;62;48;26;9;3;39;56;50;21;51;7;2
7/1/2023 13:20:10;39;36;19;9;3;27;42;40;17;42;6;2
7/1/2023 13:20:16;66;46;25;11;3;35;60;51;21;50;8;2
7/1/2023 13:20:22;186;36;20;8;3;27;105;43;17;37;6;2
7/1/2023 13:20:28;265;97;72;31;3;65;165;96;57;86;23;3
7/1/2023 13:20:34;55;35;21;9;3;25;45;36;17;35;7;3
7/1/2023 13:20:40;21;21;18;10;4;11;17;17;14;17;7;3
7/1/2023 13:20:46;30;29;20;10;3;19;28;27;16;28;7;3
7/1/2023 13:20:52;41;34;22;11;3;23;36;32;18;33;8;2
7/1/2023 13:20:58;42;23;14;7;3;16;34;26;11;24;5;2
7/1/2023 13:21:04;44;34;14;6;3;28;42;37;13;39;4;2
7/1/2023 13:21:10;54;36;21;10;3;26;47;39;18;37;7;2
7/1/2023 13:21:16;21;20;12;6;3;13;21;21;11;21;5;2
7/1/2023 13:21:22;16;16;12;7;3;8;14;13;10;14;6;2
7/1/2023 13:21:28;56;31;18;9;3;22;46;36;15;33;7;3
7/1/2023 13:21:34;40;32;19;9;3;23;35;31;15;32;6;2
7/1/2023 13:21:40;24;22;13;6;2;15;22;21;11;22;4;2
7/1/2023 13:21:46;41;35;24;11;3;23;35;32;19;32;8;2
7/1/2023 13:21:52;29;27;13;6;3;20;31;29;12;31;5;2
7/1/2023 13:21:58;32;26;18;10;3;15;27;24;14;24;7;3
7/1/2023 13:22:04;35;34;24;11;4;23;33;32;20;33;8;3
7/1/2023 13:22:10;68;52;26;11;3;41;62;54;22;57;8;2
7/1/2023 13:22:16;570;34;15;5;3;28;1214;44;13;39;4;3
7/1/2023 13:22:22;75;49;24;9;4;40;551;54;22;54;7;3
7/1/2023 13:22:28;1074;49;19;7;3;41;365;59;18;60;5;3
7/1/2023 13:22:34;106;63;31;13;4;49;92;73;26;69;10;3
7/1/2023 13:22:40;87;65;36;14;5;51;79;69;31;69;10;4
7/1/2023 13:22:46;172;84;35;14;4;69;144;105;30;98;11;3
7/1/2023 13:22:52;57;49;26;9;4;39;54;50;23;52;7;3
7/1/2023 13:22:58;69;61;37;17;4;44;66;61;31;63;13;3
7/1/2023 13:23:04;125;81;34;12;4;68;113;92;29;95;9;3
7/1/2023 13:23:10;607;90;51;18;4;71;287;95;43;93;14;3
7/1/2023 13:23:16;451;72;40;15;4;57;239;88;33;74;12;3
7/1/2023 13:23:22;443;94;46;15;4;78;1251;135;41;105;12;3
7/1/2023 13:23:28;915;93;57;23;4;69;419;109;48;95;17;3
7/1/2023 13:23:34;351;108;51;18;4;89;250;147;46;123;14;3
7/1/2023 13:23:40;139;87;45;17;4;70;125;102;41;97;13;3
7/1/2023 13:23:46;436;127;66;22;4;105;264;140;57;138;16;3
7/1/2023 13:23:52;181;121;65;24;5;97;155;128;54;126;18;4
7/1/2023 13:23:58;1123;96;50;18;4;77;407;100;43;103;14;3
7/1/2023 13:24:04;2417;175;82;29;4;146;1020;243;72;201;22;3
7/1/2023 13:24:10;1652;98;40;13;4;85;681;156;36;115;10;3
7/1/2023 13:24:16;247;124;51;17;3;106;210;156;45;147;13;3
7/1/2023 13:24:22;1033;150;70;22;4;128;551;207;60;170;17;3
7/1/2023 13:24:28;527;127;52;18;4;109;353;186;46;151;14;3
7/1/2023 13:24:34;246;100;53;17;4;82;184;120;46;106;13;3
7/1/2023 13:24:40;795;114;56;19;4;94;906;153;49;126;14;3
7/1/2023 13:24:46;68;63;40;17;3;46;63;60;32;62;13;3
7/1/2023 13:24:52;537;115;50;17;4;98;318;148;43;133;13;3
7/1/2023 13:24:58;70;67;42;17;4;50;70;68;37;70;13;3
7/1/2023 13:25:04;52;50;33;14;3;35;46;45;27;46;10;3
7/1/2023 13:25:10;346;45;24;10;3;35;173;55;20;47;7;2
7/1/2023 13:25:16;69;63;29;11;3;51;74;69;27;74;9;2
7/1/2023 13:25:22;225;34;17;6;3;27;131;53;16;38;5;2
7/1/2023 13:25:28;42;36;23;10;3;25;37;34;18;35;7;2
7/1/2023 13:25:34;686;35;19;8;3;26;294;48;17;38;6;2
7/1/2023 13:25:40;60;48;20;7;3;40;61;54;18;58;5;2
7/1/2023 13:25:46;537;35;20;8;3;27;221;37;17;35;6;2
7/1/2023 13:25:52;120;39;23;9;3;29;81;46;19;39;7;2
7/1/2023 13:25:58;52;38;15;5;3;33;52;45;14;47;4;2
7/1/2023 13:26:04;124;37;16;7;3;30;88;50;15;43;5;2
7/1/2023 13:26:10;41;38;24;10;3;28;39;38;20;39;8;2
7/1/2023 13:26:16;90;56;22;9;3;46;84;68;20;69;7;3
7/1/2023 13:26:22;113;45;23;9;3;36;86;58;20;48;7;3
7/1/2023 13:26:28;54;49;31;14;3;35;51;48;25;50;10;2
7/1/2023 13:26:34;37;35;18;8;3;27;40;38;16;40;6;2
7/1/2023 13:26:40;53;46;29;14;3;32;50;47;24;48;10;3
7/1/2023 13:26:46;72;30;19;8;3;21;55;37;16;30;6;3
7/1/2023 13:26:52;36;29;14;7;3;22;35;31;13;33;5;2
7/1/2023 13:26:58;223;46;20;9;4;36;135;61;17;53;7;3
7/1/2023 13:27:04;24;24;17;8;3;15;23;22;14;23;6;2
7/1/2023 13:27:10;50;46;26;11;3;34;47;44;22;47;9;2
7/1/2023 13:27:16;48;41;20;10;3;31;49;44;18;46;7;3
7/1/2023 13:27:22;51;31;18;9;4;22;43;34;15;33;7;3
7/1/2023 13:27:28;66;23;15;7;3;15;47;29;12;22;6;3
7/1/2023 13:27:34;185;35;22;11;3;24;105;44;19;37;8;3
7/1/2023 13:27:40;56;49;21;8;3;40;58;53;19;57;6;2
7/1/2023 13:27:46;38;34;19;8;3;26;35;32;15;34;6;2
7/1/2023 13:27:52;42;35;18;8;3;26;41;38;16;39;6;2
7/1/2023 13:27:58;159;35;11;6;3;29;111;59;11;46;5;3
7/1/2023 13:28:04;20;20;15;7;3;13;18;18;12;18;5;2
7/1/2023 13:28:10;29;23;14;6;3;16;26;23;12;23;5;2
7/1/2023 13:28:16;66;44;21;9;3;35;59;49;18;49;7;2
7/1/2023 13:28:22;19;18;9;5;3;13;20;19;9;20;4;2
7/1/2023 13:28:28;32;28;15;7;3;21;31;29;13;31;5;2
7/1/2023 13:28:34;65;43;18;8;3;34;61;51;16;51;6;2
7/1/2023 13:28:40;101;20;12;6;3;14;62;28;10;20;4;2
7/1/2023 13:28:46;109;30;20;8;3;21;70;36;17;28;6;2
7/1/2023 13:28:52;84;40;19;6;4;33;69;50;18;44;5;3
7/1/2023 13:28:58;38;37;27;11;3;26;33;33;22;33;8;2
7/1/2023 13:29:04;10374;7;7;6;4;0;7126;190;6;5;5;3
7/1/2023 13:29:10;111;31;21;10;4;21;72;38;17;30;8;3
7/1/2023 13:29:16;936;58;20;8;3;50;427;95;18;72;6;3
7/1/2023 13:29:22;137;48;24;10;4;37;98;59;21;53;8;3
7/1/2023 13:29:28;30;28;14;5;3;23;32;31;13;32;4;3
7/1/2023 13:29:34;64;44;25;10;4;34;56;47;22;45;7;3
7/1/2023 13:29:40;25;18;11;8;4;10;23;20;9;21;6;3
7/1/2023 13:29:46;260;45;18;7;3;38;174;84;16;54;5;3
7/1/2023 13:29:52;47;28;18;9;4;19;39;31;15;29;7;3
7/1/2023 13:29:58;47;46;28;11;5;35;48;47;25;48;8;4
7/1/2023 13:30:04;122;41;25;12;4;29;85;50;22;43;9;3
7/1/2023 13:30:10;85;63;30;11;4;51;79;68;25;71;9;3
7/1/2023 13:30:16;56;50;32;14;4;36;50;47;26;48;10;3
7/1/2023 13:30:22;77;57;24;10;4;46;74;65;21;67;8;3
7/1/2023 13:30:28;129;107;75;33;5;74;111;101;59;101;25;4
7/1/2023 13:30:34;382;52;25;10;4;42;198;68;21;58;8;3
7/1/2023 13:30:40;244;69;39;16;3;52;169;95;32;74;12;3
7/1/2023 13:30:46;379;60;25;8;4;51;206;80;24;71;6;3
7/1/2023 13:30:52;95;80;47;19;4;61;86;78;38;81;14;3
7/1/2023 13:30:58;70;50;28;11;4;38;63;53;24;52;8;3
7/1/2023 13:31:04;325;47;29;12;4;34;162;53;25;49;9;3
7/1/2023 13:31:10;49;41;23;8;3;32;44;40;19;42;6;3
7/1/2023 13:31:16;111;47;25;11;3;35;87;60;21;52;9;3
7/1/2023 13:31:22;543;39;19;8;3;31;233;47;18;46;6;3
7/1/2023 13:31:28;205;47;25;10;3;37;123;57;21;51;7;2
7/1/2023 13:31:34;51;40;15;6;3;33;52;46;15;50;5;2
7/1/2023 13:31:40;67;42;20;9;3;33;60;49;18;47;7;2
7/1/2023 13:31:46;92;49;32;12;4;37;74;56;27;49;9;3
7/1/2023 13:31:52;74;60;35;15;3;45;66;60;28;61;11;2
7/1/2023 13:31:58;73;48;29;12;4;36;62;52;24;49;9;3
7/1/2023 13:32:04;55;40;20;10;4;30;50;43;16;45;7;3
7/1/2023 13:32:10;62;46;18;7;3;38;62;54;17;57;6;3
7/1/2023 13:32:16;104;55;25;10;4;45;90;69;22;65;8;3
7/1/2023 13:32:22;57;47;22;8;3;39;56;51;20;53;6;3
7/1/2023 13:32:28;53;44;22;10;4;34;53;48;20;50;8;3
7/1/2023 13:32:34;87;68;47;20;4;48;74;65;37;64;15;3
7/1/2023 13:32:40;56;51;30;13;3;37;51;47;24;51;10;2
7/1/2023 13:32:46;101;48;20;9;3;39;86;62;18;58;7;3
7/1/2023 13:32:52;606;59;40;17;4;41;304;85;33;56;13;3
7/1/2023 13:32:58;151;72;44;17;3;54;116;83;36;71;13;3
7/1/2023 13:33:04;78;66;37;14;4;51;72;66;31;69;11;3
7/1/2023 13:33:10;141;42;26;12;4;30;95;53;21;43;9;3
7/1/2023 13:33:16;81;56;29;15;4;41;72;60;24;62;11;3
7/1/2023 13:33:22;65;54;22;9;3;45;66;60;20;64;7;3
7/1/2023 13:33:28;52;52;40;17;5;34;45;45;32;45;13;4
7/1/2023 13:33:34;58;53;26;11;4;41;60;55;23;59;9;3
7/1/2023 13:33:40;119;67;29;9;5;58;108;85;27;80;7;4
7/1/2023 13:33:46;111;76;36;15;5;61;100;84;30;85;11;4
7/1/2023 13:33:52;87;72;31;14;5;58;90;81;29;87;10;4
7/1/2023 13:33:58;1113;77;28;9;4;68;402;91;27;95;7;3
7/1/2023 13:34:04;189;72;47;20;5;52;131;81;37;69;15;4
7/1/2023 13:34:10;138;58;22;9;5;48;112;77;20;69;7;4
7/1/2023 13:34:16;195;46;33;14;4;31;110;49;26;41;10;3
7/1/2023 13:34:22;65;45;26;11;4;33;56;47;22;46;9;3
7/1/2023 13:34:28;1085;52;34;15;3;36;847;54;28;51;11;3
7/1/2023 13:34:34;1567;48;24;9;3;39;541;56;21;52;7;3
7/1/2023 13:34:40;41;34;21;9;4;25;37;34;18;34;7;3
7/1/2023 13:34:46;52;46;24;11;3;35;51;47;21;50;8;3
7/1/2023 13:34:52;105;52;22;8;4;44;90;67;20;62;6;3
7/1/2023 13:34:58;183;84;37;15;4;68;144;99;32;97;11;3
7/1/2023 13:35:04;515;68;32;15;4;53;268;90;28;79;11;3
7/1/2023 13:35:10;52;48;29;13;4;35;49;46;24;49;10;3
7/1/2023 13:35:16;53;45;27;14;4;31;50;45;23;47;10;3
7/1/2023 13:35:22;69;54;30;13;3;41;64;56;25;58;10;3
7/1/2023 13:35:28;45;43;27;12;4;30;43;41;23;43;9;3
7/1/2023 13:35:34;66;46;25;10;4;36;61;52;22;51;8;3
7/1/2023 13:35:40;173;69;30;12;4;56;137;93;26;79;9;3
7/1/2023 13:35:46;134;53;33;13;4;39;95;60;28;53;10;3
7/1/2023 13:35:52;65;54;27;11;4;43;62;56;22;59;8;3
7/1/2023 13:35:58;77;51;25;12;6;38;70;58;22;58;10;5
7/1/2023 13:36:04;198;32;19;9;5;22;111;43;15;32;7;4
7/1/2023 13:36:10;34;32;20;10;4;21;32;30;17;32;8;3
7/1/2023 13:36:16;25;25;18;9;4;15;21;21;14;21;7;3
7/1/2023 13:36:22;62;35;14;7;3;27;56;44;13;43;6;3
7/1/2023 13:36:28;39;35;18;8;3;27;38;35;15;37;6;2
7/1/2023 13:36:34;66;44;21;8;4;35;59;48;18;48;6;3
7/1/2023 13:36:40;181;23;15;6;4;17;107;40;13;23;5;3
7/1/2023 13:36:46;142;51;21;9;3;42;106;66;19;61;6;2
7/1/2023 13:36:52;312;35;25;11;3;23;144;36;20;31;8;3
7/1/2023 13:36:58;113;27;16;7;3;19;72;36;13;27;5;2
7/1/2023 13:37:04;95;39;15;6;3;32;79;55;14;48;5;2
7/1/2023 13:37:10;430;49;21;9;4;39;226;73;20;58;7;3
7/1/2023 13:37:16;43;36;21;9;3;26;41;37;18;38;7;2
7/1/2023 13:37:22;370;57;25;10;3;46;195;71;21;64;7;2
7/1/2023 13:37:28;104;63;26;11;4;52;91;72;21;73;8;3
7/1/2023 13:37:34;532;30;16;6;3;24;219;35;13;32;5;2
7/1/2023 13:37:40;31;31;20;9;4;22;30;29;17;30;7;3
7/1/2023 13:37:46;45;43;27;12;3;31;44;42;22;44;9;2
7/1/2023 13:37:52;109;59;23;9;3;49;98;76;21;72;7;3
7/1/2023 13:37:58;152;50;31;14;3;35;590;60;26;51;11;3
7/1/2023 13:38:04;199;39;23;9;3;29;122;53;19;38;7;2
7/1/2023 13:38:10;140;47;22;10;3;37;106;66;19;53;7;2
7/1/2023 13:38:16;41;39;23;9;3;29;39;37;19;39;7;2
7/1/2023 13:38:22;85;41;23;10;3;30;70;51;20;44;8;3
7/1/2023 13:38:28;98;58;25;11;3;47;85;67;21;67;8;3
7/1/2023 13:38:34;99;63;28;12;3;51;91;75;24;76;9;3
7/1/2023 13:38:40;26;25;16;8;4;17;25;25;14;25;6;3
7/1/2023 13:38:46;27;27;21;10;4;17;22;22;17;22;8;3
7/1/2023 13:38:52;127;40;23;11;3;28;86;48;19;41;8;2
7/1/2023 13:38:58;100;60;22;8;3;51;90;72;19;72;6;2
7/1/2023 13:39:04;42;35;18;7;3;28;42;38;16;39;5;2
7/1/2023 13:39:10;38;30;14;7;3;22;37;33;13;35;5;3
7/1/2023 13:39:16;54;46;30;13;3;33;48;44;24;45;10;3
7/1/2023 13:39:22;70;46;24;10;4;35;62;51;21;49;7;3
7/1/2023 13:39:28;105;70;28;12;4;58;97;80;24;84;9;3
7/1/2023 13:39:34;43;41;26;12;3;29;41;39;22;40;9;3
7/1/2023 13:39:40;42;33;19;9;4;23;38;34;16;36;7;3
7/1/2023 13:39:46;86;41;22;8;4;33;71;52;20;46;6;3
7/1/2023 13:39:52;1069;46;25;10;3;35;352;48;20;48;8;3
7/1/2023 13:39:58;724;45;17;8;4;37;851;92;16;56;6;3
7/1/2023 13:40:04;559;54;28;12;4;41;245;58;24;58;9;3
7/1/2023 13:40:10;1122;89;43;19;5;70;1526;152;39;101;14;4
7/1/2023 13:40:16;61;41;26;11;3;30;50;42;22;40;8;3
7/1/2023 13:40:22;137;38;22;10;4;28;93;51;18;41;7;3
7/1/2023 13:40:28;71;47;21;10;4;37;65;53;18;55;8;3
7/1/2023 13:40:34;57;56;38;16;4;39;54;53;31;54;12;3
7/1/2023 13:40:40;48;41;23;10;3;30;45;42;20;43;7;3
7/1/2023 13:40:46;65;56;32;15;4;41;63;58;28;60;11;3
7/1/2023 13:40:52;246;60;32;13;4;47;153;76;27;64;10;3
7/1/2023 13:40:58;60;52;28;12;4;39;59;54;24;56;9;3
7/1/2023 13:41:04;31;31;23;12;4;19;27;27;18;27;9;3
7/1/2023 13:41:10;1251;40;24;10;4;29;438;58;20;40;8;3
7/1/2023 13:41:16;66;46;27;12;4;34;57;47;22;46;9;3
7/1/2023 13:41:22;52;45;24;11;3;33;52;48;22;50;8;3
7/1/2023 13:41:28;51;43;22;9;3;34;51;47;20;49;7;2
7/1/2023 13:41:34;185;37;28;12;3;25;100;39;22;31;9;3
7/1/2023 13:41:40;34;33;19;7;3;25;35;34;16;35;6;2
7/1/2023 13:41:46;84;47;23;10;3;36;74;58;20;54;8;3
7/1/2023 13:41:52;185;36;23;13;4;23;105;43;19;36;10;3
7/1/2023 13:41:58;151;47;25;10;4;36;105;61;22;50;8;3
7/1/2023 13:42:04;40;22;12;8;4;14;37;29;12;27;6;3
7/1/2023 13:42:10;65;57;35;14;3;43;58;53;28;55;11;3
7/1/2023 13:42:16;611;53;21;10;4;43;1250;71;19;65;8;3
7/1/2023 13:42:22;39;39;28;11;4;28;35;35;23;35;8;3
7/1/2023 13:42:28;91;43;25;10;4;32;70;50;20;43;7;3
7/1/2023 13:42:34;47;35;18;9;4;26;43;37;16;38;7;3
7/1/2023 13:42:40;54;44;27;12;4;32;46;41;21;43;9;3
7/1/2023 13:42:46;42;41;31;14;4;27;37;36;25;37;11;3
7/1/2023 13:42:52;109;58;33;14;4;43;87;65;27;59;11;3
7/1/2023 13:42:58;205;53;36;16;4;37;119;56;28;50;12;3
7/1/2023 13:43:04;44;42;24;10;4;31;43;41;20;43;8;3
7/1/2023 13:43:10;38;34;17;8;4;26;40;37;16;39;6;3
7/1/2023 13:43:16;180;32;22;10;3;22;98;37;18;30;8;3
7/1/2023 13:43:22;40;39;29;14;3;25;37;36;24;37;10;3
7/1/2023 13:43:28;1095;52;23;10;3;42;375;63;20;61;7;3
7/1/2023 13:43:34;55;47;21;8;4;39;57;52;19;55;6;3
7/1/2023 13:43:40;77;46;21;9;3;37;67;53;18;52;6;3
7/1/2023 13:43:46;45;30;11;7;4;23;43;35;10;37;5;3
7/1/2023 13:43:52;69;35;23;11;4;23;537;37;19;33;8;3
7/1/2023 13:43:58;48;47;31;12;4;35;45;44;25;45;9;3
7/1/2023 13:44:04;209;41;24;9;4;32;120;51;20;41;7;3
7/1/2023 13:44:10;36;35;24;11;4;24;35;34;21;35;8;3
7/1/2023 13:44:16;59;57;39;18;4;39;54;52;31;54;13;3
7/1/2023 13:44:22;51;44;31;13;3;31;43;40;24;41;10;2
7/1/2023 13:44:28;65;62;38;14;4;47;63;60;33;63;11;3
7/1/2023 13:44:34;39;38;25;11;4;28;37;36;21;37;8;3
7/1/2023 13:44:40;99;49;27;10;4;39;80;59;23;52;7;3
7/1/2023 13:44:46;110;31;23;10;4;20;69;36;19;27;8;3
7/1/2023 13:44:52;628;52;32;12;4;39;279;63;28;53;9;3
7/1/2023 13:44:58;83;42;23;9;4;32;551;48;19;44;7;3
7/1/2023 13:45:04;750;70;34;13;4;56;362;104;30;78;10;3
7/1/2023 13:45:10;131;46;27;11;4;34;93;57;24;49;9;3
7/1/2023 13:45:16;155;60;28;12;4;47;115;73;24;68;9;3
7/1/2023 13:45:22;63;54;31;12;4;42;60;55;26;57;9;3
7/1/2023 13:45:28;1326;32;18;9;4;23;449;41;15;35;7;3
7/1/2023 13:45:34;47;39;23;10;3;28;41;37;18;38;8;3
7/1/2023 13:45:40;119;54;24;9;3;44;98;70;22;62;7;3
7/1/2023 13:45:46;40;39;26;12;4;26;38;37;22;38;9;3
7/1/2023 13:45:52;79;35;24;11;4;24;58;39;19;32;8;3
7/1/2023 13:45:58;1069;43;15;7;3;36;358;52;14;54;5;2
7/1/2023 13:46:04;394;39;31;14;3;25;188;48;24;33;11;2
7/1/2023 13:46:10;88;46;22;9;4;36;1043;54;20;52;7;3
7/1/2023 13:46:16;126;69;35;14;4;55;108;83;30;78;10;3
7/1/2023 13:46:22;80;62;34;18;4;44;72;63;27;67;13;3
7/1/2023 13:46:28;1642;65;29;8;3;56;604;85;26;74;6;2
7/1/2023 13:46:34;147;94;46;18;4;76;131;107;40;106;14;3
7/1/2023 13:46:40;236;64;33;15;4;48;150;77;28;71;11;3
7/1/2023 13:46:46;74;64;39;17;4;47;68;62;32;65;13;3
7/1/2023 13:46:52;87;44;29;11;4;33;67;50;24;42;8;3
7/1/2023 13:46:58;85;42;29;13;3;29;66;48;24;41;10;3
7/1/2023 13:47:04;110;53;27;11;3;41;86;62;22;56;9;3
7/1/2023 13:47:10;73;62;33;14;4;48;70;64;28;67;10;3
7/1/2023 13:47:16;106;27;18;8;3;18;66;32;14;24;6;2
7/1/2023 13:47:22;121;35;21;9;4;25;81;45;18;37;7;3
7/1/2023 13:47:28;31;31;21;10;4;20;28;27;17;28;7;3
7/1/2023 13:47:34;142;38;16;8;4;29;101;56;15;46;6;3
7/1/2023 13:47:40;77;44;14;6;4;37;70;55;13;55;5;3
